dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,win
9,"[9, 8]","[9, 6, 9]",24,"[[9, 8]]",[17],[['S']],1.0
6,"[5, 9]","[6, 6, 5]",17,"[[5, 9]]",[14],[['S']],-1.0
10,"[2, 7]","[10, 5, 8]",23,"[[2, 7, 11]]",[20],"[['H', 'S']]",1.0
4,"[8, 3]","[4, 2, 10, 9]",25,"[[8, 3, 8]]",[19],[['D']],2.0
11,"[7, 5]","[11, 2, 2, 10, 10]",25,"[[7, 5, 4, 4]]",[20],"[['N', 'H', 'H', 'S']]",1.0
6,"[10, 10]","[6, 8, 10]",24,"[[10, 10]]",[20],[['S']],1.0
10,"[10, 9]","[10, 10]",20,"[[10, 9]]",[19],[['S']],-1.0
3,"[5, 10]","[3, 10, 10]",23,"[[5, 10]]",[15],[['S']],1.0
10,"[3, 9]","[10, 5, 4]",19,"[[3, 9, 5]]",[17],"[['H', 'S']]",-1.0
10,"[8, 9]","[10, 11]",BJ,"[[8, 9]]",[17],[[]],-1.0
11,"[8, 9]","[11, 10]",BJ,"[[8, 9]]",[17],[['N']],-1.0
3,"[10, 3]","[3, 3, 11, 2]",19,"[[10, 3]]",[13],[['S']],-1.0
11,"[2, 2]","[11, 4, 10, 10]",25,"[[2, 2, 6, 10]]",[20],"[['N', 'H', 'H', 'S']]",1.0
8,"[3, 6]","[8, 3, 10]",21,"[[3, 6, 2, 7]]",[18],"[['H', 'H', 'S']]",-1.0
11,"[8, 10]","[11, 10]",BJ,"[[8, 10]]",[18],[['N']],-1.0
10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],-0.5
11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],-1.0
4,"[11, 4]","[4, 9, 5]",18,"[[11, 4, 10]]",[15],[['D']],-2.0
6,"[7, 10]","[6, 8, 11, 2]",17,"[[7, 10]]",[17],[['S']],0.0
4,"[8, 9]","[4, 10, 10]",24,"[[8, 9]]",[17],[['S']],1.0
7,"[2, 10]","[7, 5, 10]",22,"[[2, 10, 5]]",[17],"[['H', 'S']]",1.0
6,"[9, 10]","[6, 10, 6]",22,"[[9, 10]]",[19],[['S']],1.0
4,"[10, 10]","[4, 9, 10]",23,"[[10, 10]]",[20],[['S']],1.0
7,"[7, 10]","[7, 10]",17,"[[7, 10]]",[17],[['S']],0.0
9,"[4, 11]","[9, 10]",19,"[[4, 11, 3, 4, 10]]",[22],"[['H', 'H', 'H']]",-1.0
6,"[8, 10]","[6, 2, 10]",18,"[[8, 10]]",[18],[['S']],0.0
5,"[11, 3]","[5, 5, 3, 5]",18,"[[11, 3, 4]]",[18],[['D']],0.0
4,"[9, 6]","[4, 11, 6]",21,"[[9, 6]]",[15],[['S']],-1.0
10,"[3, 8]","[10, 4, 7]",21,"[[3, 8, 2]]",[13],[['D']],-2.0
9,"[10, 3]","[9, 10]",19,"[[10, 3, 10]]",[23],[['H']],-1.0
5,"[10, 11]","[5, 3, 2, 10]",20,"[[10, 11]]",['BJ'],[['S']],1.5
8,"[2, 3]","[8, 8, 4]",20,"[[2, 3, 6, 2, 2, 6]]",[21],"[['H', 'H', 'H', 'H', 'S']]",1.0
3,"[6, 11]","[3, 10, 10]",23,"[[6, 11, 10]]",[17],[['D']],2.0
11,"[10, 5]","[11, 11, 5, 10]",17,"[[10, 5]]",[15],"[['N', 'R']]",-0.5
10,"[10, 10]","[10, 2, 4, 10]",26,"[[10, 10]]",[20],[['S']],1.0
7,"[2, 10]","[7, 10]",17,"[[2, 10, 10]]",[22],[['H']],-1.0
7,"[10, 10]","[7, 3, 10]",20,"[[10, 10]]",[20],[['S']],0.0
8,"[10, 3]","[8, 8, 3]",19,"[[10, 3, 11, 8]]",[22],"[['H', 'H']]",-1.0
11,"[5, 10]","[11, 10]",BJ,"[[5, 10]]",[15],[['N']],-1.0
2,"[11, 7]","[2, 11, 10, 2, 8]",23,"[[11, 7, 9]]",[17],[['D']],2.0
5,"[10, 10]","[5, 2, 10]",17,"[[10, 10]]",[20],[['S']],1.0
11,"[5, 10]","[11, 5, 10, 7]",23,"[[5, 10]]",[15],"[['N', 'R']]",-0.5
11,"[3, 3]","[11, 10]",BJ,"[[3, 3]]",[6],[['N']],-1.0
9,"[4, 10]","[9, 7, 2]",18,"[[4, 10, 4]]",[18],"[['H', 'S']]",0.0
6,"[10, 6]","[6, 10, 5]",21,"[[10, 6]]",[16],[['S']],-1.0
10,"[6, 3]","[10, 10]",20,"[[6, 3, 2, 7]]",[18],"[['H', 'H', 'S']]",-1.0
8,"[10, 4]","[8, 3, 7]",18,"[[10, 4, 4]]",[18],"[['H', 'S']]",0.0
9,"[4, 7]","[9, 7, 10]",26,"[[4, 7, 10]]",[21],[['D']],2.0
3,"[9, 8]","[3, 9, 5]",17,"[[9, 8]]",[17],[['S']],0.0
7,"[7, 10]","[7, 4, 10]",21,"[[7, 10]]",[17],[['S']],-1.0
9,"[6, 8]","[9, 5, 2, 10]",26,"[[6, 8, 7]]",[21],"[['H', 'S']]",1.0
3,"[10, 10]","[3, 10, 9]",22,"[[10, 10]]",[20],[['S']],1.0
10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],-0.5
4,"[9, 8]","[4, 5, 3, 8]",20,"[[9, 8]]",[17],[['S']],-1.0
4,"[7, 11]","[4, 5, 8]",17,"[[7, 11, 6]]",[14],[['D']],-2.0
10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],-1.0
4,"[7, 10]","[4, 8, 3, 11, 10]",26,"[[7, 10]]",[17],[['S']],1.0
9,"[7, 10]","[9, 10]",19,"[[7, 10]]",[17],[['S']],-1.0
10,"[6, 7]","[10, 10]",20,"[[6, 7, 5]]",[18],"[['H', 'S']]",-1.0
5,"[10, 11]","[5, 2, 10]",17,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[10, 11]","[10, 3, 3, 3]",19,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[3, 4]","[10, 5, 5]",20,"[[3, 4, 10]]",[17],"[['H', 'S']]",-1.0
11,"[5, 7]","[11, 10]",BJ,"[[5, 7]]",[12],[['N']],-1.0
11,"[9, 10]","[11, 10]",BJ,"[[9, 10]]",[19],[['N']],-1.0
11,"[10, 6]","[11, 3, 10, 4]",18,"[[10, 6]]",[16],"[['N', 'R']]",-0.5
4,"[7, 10]","[4, 8, 10]",22,"[[7, 10]]",[17],[['S']],1.0
4,"[10, 2]","[4, 5, 7, 10]",26,"[[10, 2]]",[12],[['S']],1.0
9,"[6, 7]","[9, 10]",19,"[[6, 7, 9]]",[22],[['H']],-1.0
10,"[3, 4]","[10, 6, 6]",22,"[[3, 4, 8, 4]]",[19],"[['H', 'H', 'S']]",1.0
10,"[11, 2]","[10, 10]",20,"[[11, 2, 8]]",[21],"[['H', 'S']]",1.0
2,"[10, 10]","[2, 3, 9, 10]",24,"[[10, 10]]",[20],[['S']],1.0
10,"[11, 2]","[10, 6, 2]",18,"[[11, 2, 9, 8]]",[20],"[['H', 'H', 'S']]",1.0
8,"[10, 5]","[8, 2, 3, 10]",23,"[[10, 5, 4]]",[19],"[['H', 'S']]",1.0
10,"[10, 8]","[10, 2, 8]",20,"[[10, 8]]",[18],[['S']],-1.0
10,"[4, 5]","[10, 5, 7]",22,"[[4, 5, 10]]",[19],"[['H', 'S']]",1.0
7,"[5, 11]","[7, 8, 2]",17,"[[5, 11, 9, 10]]",[25],"[['H', 'H']]",-1.0
4,"[10, 6]","[4, 4, 4, 2, 4]",18,"[[10, 6]]",[16],[['S']],-1.0
10,"[11, 10]","[10, 5, 10]",25,"[[11, 10]]",['BJ'],[['S']],1.5
6,"[8, 10]","[6, 5, 5, 4]",20,"[[8, 10]]",[18],[['S']],-1.0
9,"[2, 2]","[9, 9]",18,"[[2, 2, 11, 2, 11, 10]]",[18],"[['H', 'H', 'H', 'H', 'S']]",0.0
7,"[10, 10]","[7, 9, 5]",21,"[[10, 10]]",[20],[['S']],-1.0
6,"[4, 7]","[6, 9, 7]",22,"[[4, 7, 8]]",[19],[['D']],2.0
10,"[3, 6]","[10, 3, 10]",23,"[[3, 6, 10]]",[19],"[['H', 'S']]",1.0
10,"[2, 10]","[10, 10]",20,"[[2, 10, 10]]",[22],[['H']],-1.0
5,"[2, 10]","[5, 8, 5]",18,"[[2, 10]]",[12],[['S']],-1.0
11,"[10, 10]","[11, 6, 10]",17,"[[10, 10]]",[20],"[['N', 'S']]",1.0
11,"[10, 6]","[11, 4, 11, 5]",21,"[[10, 6]]",[16],"[['N', 'R']]",-0.5
3,"[5, 9]","[3, 5, 3, 4, 2]",17,"[[5, 9]]",[14],[['S']],-1.0
6,"[2, 3]","[6, 10, 10]",26,"[[2, 3, 6, 10]]",[21],"[['H', 'H', 'S']]",1.0
5,"[8, 10]","[5, 10, 7]",22,"[[8, 10]]",[18],[['S']],1.0
9,"[9, 3]","[9, 10]",19,"[[9, 3, 10]]",[22],[['H']],-1.0
10,"[3, 8]","[10, 2, 3, 8]",23,"[[3, 8, 7]]",[18],[['D']],2.0
4,"[10, 10]","[4, 8, 4, 2]",18,"[[10, 10]]",[20],[['S']],1.0
7,"[3, 11]","[7, 10]",17,"[[3, 11, 6]]",[20],"[['H', 'S']]",1.0
2,"[5, 11]","[2, 10, 3, 10]",25,"[[5, 11, 9]]",[15],"[['H', 'S']]",1.0
10,"[10, 11]","[10, 8]",18,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[7, 2]","[10, 10]",20,"[[7, 2, 6, 8]]",[23],"[['H', 'H']]",-1.0
10,"[2, 11]","[10, 6, 9]",25,"[[2, 11, 10, 11, 6]]",[20],"[['H', 'H', 'H', 'S']]",1.0
10,"[6, 9]","[10, 10]",20,"[[6, 9]]",[15],[['R']],-0.5
7,"[10, 2]","[7, 10]",17,"[[10, 2, 7]]",[19],"[['H', 'S']]",1.0
8,"[10, 9]","[8, 4, 7]",19,"[[10, 9]]",[19],[['S']],0.0
2,"[2, 7]","[2, 10, 2, 10]",24,"[[2, 7, 8]]",[17],"[['H', 'S']]",1.0
8,"[10, 5]","[8, 10]",18,"[[10, 5, 10]]",[25],[['H']],-1.0
10,"[6, 11]","[10, 2, 10]",22,"[[6, 11, 8, 10]]",[25],"[['H', 'H']]",-1.0
4,"[10, 10]","[4, 9, 8]",21,"[[10, 10]]",[20],[['S']],-1.0
4,"[3, 7]","[4, 6, 10]",20,"[[3, 7, 10]]",[20],[['D']],0.0
3,"[10, 2]","[3, 9, 10]",22,"[[10, 2, 8]]",[20],"[['H', 'S']]",1.0
10,"[4, 10]","[10, 3, 9]",22,"[[4, 10, 7]]",[21],"[['H', 'S']]",1.0
6,"[4, 11]","[6, 3, 7, 3]",19,"[[4, 11, 4]]",[19],[['D']],0.0
7,"[3, 3]","[7, 3, 2, 10]",22,"[[3, 5, 10], [3, 10, 4]]","[18, 17]","[['P', 'H', 'S'], ['H', 'S']]",2.0
4,"[9, 9]","[4, 2, 8, 9]",23,"[[9, 3], [9, 10]]","[12, 19]","[['P', 'S'], ['S']]",2.0
3,"[3, 10]","[3, 3, 10, 10]",26,"[[3, 10]]",[13],[['S']],1.0
10,"[10, 3]","[10, 7]",17,"[[10, 3, 6]]",[19],"[['H', 'S']]",1.0
8,"[8, 4]","[8, 3, 10]",21,"[[8, 4, 11, 4]]",[17],"[['H', 'H', 'S']]",-1.0
2,"[11, 10]","[2, 9, 11, 4, 2]",18,"[[11, 10]]",['BJ'],[['S']],1.5
3,"[6, 10]","[3, 2, 10, 4]",19,"[[6, 10]]",[16],[['S']],-1.0
10,"[8, 8]","[10, 10]",20,"[[8, 10], [8, 10]]","[18, 18]","[['P', 'S'], ['S']]",-2.0
10,"[8, 10]","[10, 9]",19,"[[8, 10]]",[18],[['S']],-1.0
7,"[10, 2]","[7, 10]",17,"[[10, 2, 9]]",[21],"[['H', 'S']]",1.0
6,"[10, 5]","[6, 10, 9]",25,"[[10, 5]]",[15],[['S']],1.0
5,"[10, 4]","[5, 2, 5, 10]",22,"[[10, 4]]",[14],[['S']],1.0
5,"[8, 11]","[5, 4, 10]",19,"[[8, 11]]",[19],[['S']],0.0
7,"[6, 10]","[7, 8, 4]",19,"[[6, 10, 3]]",[19],"[['H', 'S']]",0.0
3,"[4, 10]","[3, 10, 4]",17,"[[4, 10]]",[14],[['S']],-1.0
5,"[9, 10]","[5, 10, 3]",18,"[[9, 10]]",[19],[['S']],1.0
6,"[3, 6]","[6, 8, 10]",24,"[[3, 6, 8]]",[17],[['D']],2.0
10,"[4, 9]","[10, 7]",17,"[[4, 9, 3, 3]]",[19],"[['H', 'H', 'S']]",1.0
3,"[6, 2]","[3, 11, 6]",20,"[[6, 2, 10]]",[18],"[['H', 'S']]",-1.0
10,"[4, 6]","[10, 9]",19,"[[4, 6, 10]]",[20],"[['H', 'S']]",1.0
5,"[10, 11]","[5, 4, 10]",19,"[[10, 11]]",['BJ'],[['S']],1.5
3,"[10, 5]","[3, 7, 3, 10]",23,"[[10, 5]]",[15],[['S']],1.0
5,"[8, 9]","[5, 10, 10]",25,"[[8, 9]]",[17],[['S']],1.0
10,"[6, 9]","[10, 2, 2, 10]",24,"[[6, 9]]",[15],[['R']],-0.5
5,"[6, 10]","[5, 3, 2, 10]",20,"[[6, 10]]",[16],[['S']],-1.0
7,"[8, 7]","[7, 3, 9]",19,"[[8, 7, 8]]",[23],[['H']],-1.0
2,"[6, 11]","[2, 5, 11]",18,"[[6, 11, 3]]",[20],"[['H', 'S']]",1.0
6,"[10, 7]","[6, 10, 7]",23,"[[10, 7]]",[17],[['S']],1.0
10,"[6, 2]","[10, 2, 10]",22,"[[6, 2, 5, 10]]",[23],"[['H', 'H']]",-1.0
10,"[11, 5]","[10, 3, 7]",20,"[[11, 5, 10, 2]]",[18],"[['H', 'H', 'S']]",-1.0
10,"[8, 9]","[10, 10]",20,"[[8, 9]]",[17],[['S']],-1.0
6,"[6, 2]","[6, 4, 10]",20,"[[6, 2, 7]]",[15],"[['H', 'S']]",-1.0
10,"[10, 9]","[10, 4, 2, 5]",21,"[[10, 9]]",[19],[['S']],-1.0
9,"[11, 5]","[9, 5, 7]",21,"[[11, 5, 10, 4]]",[20],"[['H', 'H', 'S']]",-1.0
10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],1.5
8,"[4, 7]","[8, 6, 4]",18,"[[4, 7, 11]]",[12],[['D']],-2.0
5,"[10, 10]","[5, 10, 3]",18,"[[10, 10]]",[20],[['S']],1.0
2,"[10, 10]","[2, 10, 5]",17,"[[10, 10]]",[20],[['S']],1.0
4,"[4, 7]","[4, 9, 10]",23,"[[4, 7, 8]]",[19],[['D']],2.0
6,"[9, 10]","[6, 9, 11, 5]",21,"[[9, 10]]",[19],[['S']],-1.0
11,"[5, 7]","[11, 3, 5]",19,"[[5, 7, 7]]",[19],"[['N', 'H', 'S']]",0.0
7,"[3, 10]","[7, 7, 6]",20,"[[3, 10, 10]]",[23],[['H']],-1.0
10,"[7, 5]","[10, 6, 2]",18,"[[7, 5, 10]]",[22],[['H']],-1.0
2,"[6, 7]","[2, 10, 6]",18,"[[6, 7]]",[13],[['S']],-1.0
10,"[8, 10]","[10, 11]",BJ,"[[8, 10]]",[18],[[]],-1.0
11,"[5, 9]","[11, 10]",BJ,"[[5, 9]]",[14],[['N']],-1.0
11,"[11, 10]","[11, 11, 6]",18,"[[11, 10]]",['BJ'],"[['N', 'S']]",1.5
3,"[9, 7]","[3, 5, 7, 11, 10]",26,"[[9, 7]]",[16],[['S']],1.0
10,"[3, 5]","[10, 11]",BJ,"[[3, 5]]",[8],[[]],-1.0
8,"[5, 10]","[8, 4, 8]",20,"[[5, 10, 4]]",[19],"[['H', 'S']]",-1.0
6,"[5, 2]","[6, 10, 11]",17,"[[5, 2, 10]]",[17],"[['H', 'S']]",0.0
10,"[10, 10]","[10, 2, 10]",22,"[[10, 10]]",[20],[['S']],1.0
11,"[4, 7]","[11, 10]",BJ,"[[4, 7]]",[11],[['N']],-1.0
9,"[2, 4]","[9, 9]",18,"[[2, 4, 11, 9, 4]]",[20],"[['H', 'H', 'H', 'S']]",1.0
10,"[2, 10]","[10, 7]",17,"[[2, 10, 2, 4]]",[18],"[['H', 'H', 'S']]",1.0
8,"[5, 10]","[8, 10]",18,"[[5, 10, 10]]",[25],[['H']],-1.0
8,"[10, 10]","[8, 7, 10]",25,"[[10, 10]]",[20],[['S']],1.0
3,"[8, 2]","[3, 4, 7, 8]",22,"[[8, 2, 8]]",[18],[['D']],2.0
2,"[9, 3]","[2, 10, 8]",20,"[[9, 3, 8]]",[20],"[['H', 'S']]",0.0
10,"[7, 4]","[10, 9]",19,"[[7, 4, 5]]",[16],[['D']],-2.0
5,"[6, 10]","[5, 3, 7, 10]",25,"[[6, 10]]",[16],[['S']],1.0
5,"[3, 10]","[5, 10, 4]",19,"[[3, 10]]",[13],[['S']],-1.0
9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],1.0
11,"[10, 10]","[11, 9]",20,"[[10, 10]]",[20],"[['N', 'S']]",0.0
10,"[6, 5]","[10, 10]",20,"[[6, 5, 10]]",[21],[['D']],2.0
10,"[10, 11]","[10, 7]",17,"[[10, 11]]",['BJ'],[['S']],1.5
10,"[10, 3]","[10, 9]",19,"[[10, 3, 10]]",[23],[['H']],-1.0
5,"[3, 11]","[5, 10, 11, 10]",26,"[[3, 11, 6]]",[20],[['D']],2.0
8,"[4, 6]","[8, 10]",18,"[[4, 6, 4]]",[14],[['D']],-2.0
2,"[4, 10]","[2, 10, 8]",20,"[[4, 10]]",[14],[['S']],-1.0
10,"[10, 10]","[10, 5, 4]",19,"[[10, 10]]",[20],[['S']],1.0
9,"[10, 10]","[9, 3, 8]",20,"[[10, 10]]",[20],[['S']],0.0
5,"[7, 9]","[5, 6, 7]",18,"[[7, 9]]",[16],[['S']],-1.0
10,"[2, 11]","[10, 4, 9]",23,"[[2, 11, 3, 10, 10]]",[26],"[['H', 'H', 'H']]",-1.0
2,"[6, 8]","[2, 3, 3, 9]",17,"[[6, 8]]",[14],[['S']],-1.0
2,"[10, 11]","[2, 7, 10]",19,"[[10, 11]]",['BJ'],[['S']],1.5
4,"[8, 10]","[4, 4, 3, 10]",21,"[[8, 10]]",[18],[['S']],-1.0
11,"[3, 5]","[11, 2, 6]",19,"[[3, 5, 10]]",[18],"[['N', 'H', 'S']]",-1.0
6,"[5, 5]","[6, 2, 10]",18,"[[5, 5, 10]]",[20],[['D']],2.0
3,"[6, 8]","[3, 6, 10]",19,"[[6, 8]]",[14],[['S']],-1.0
9,"[8, 7]","[9, 8]",17,"[[8, 7, 3]]",[18],"[['H', 'S']]",1.0
10,"[5, 5]","[10, 9]",19,"[[5, 5, 4, 2, 11]]",[17],"[['H', 'H', 'H', 'S']]",-1.0
7,"[10, 10]","[7, 2, 10]",19,"[[10, 10]]",[20],[['S']],1.0
11,"[10, 9]","[11, 8]",19,"[[10, 9]]",[19],"[['N', 'S']]",0.0
8,"[7, 6]","[8, 8, 10]",26,"[[7, 6, 6]]",[19],"[['H', 'S']]",1.0
7,"[10, 4]","[7, 7, 10]",24,"[[10, 4, 8]]",[22],[['H']],-1.0
5,"[2, 8]","[5, 10, 9]",24,"[[2, 8, 10]]",[20],[['D']],2.0
7,"[5, 9]","[7, 2, 5, 9]",23,"[[5, 9, 11, 4]]",[19],"[['H', 'H', 'S']]",1.0
4,"[7, 10]","[4, 7, 7]",18,"[[7, 10]]",[17],[['S']],-1.0
7,"[6, 2]","[7, 7, 10]",24,"[[6, 2, 10]]",[18],"[['H', 'S']]",1.0
3,"[3, 7]","[3, 3, 2, 11]",19,"[[3, 7, 5]]",[15],[['D']],-2.0
10,"[6, 10]","[10, 8]",18,"[[6, 10]]",[16],[['R']],-0.5
2,"[9, 7]","[2, 2, 10, 6]",20,"[[9, 7]]",[16],[['S']],-1.0
10,"[8, 5]","[10, 2, 10]",22,"[[8, 5, 8]]",[21],"[['H', 'S']]",1.0
11,"[10, 8]","[11, 4, 10, 10]",25,"[[10, 8]]",[18],"[['N', 'S']]",1.0
10,"[9, 3]","[10, 10]",20,"[[9, 3, 9]]",[21],"[['H', 'S']]",1.0
11,"[9, 5]","[11, 10]",BJ,"[[9, 5]]",[14],[['N']],-1.0
10,"[10, 2]","[10, 6, 11]",17,"[[10, 2, 8]]",[20],"[['H', 'S']]",1.0
8,"[3, 11]","[8, 10]",18,"[[3, 11, 6]]",[20],"[['H', 'S']]",1.0
10,"[4, 8]","[10, 10]",20,"[[4, 8, 7]]",[19],"[['H', 'S']]",-1.0
10,"[9, 4]","[10, 8]",18,"[[9, 4, 9]]",[22],[['H']],-1.0
10,"[10, 10]","[10, 5, 3]",18,"[[10, 10]]",[20],[['S']],1.0
11,"[4, 8]","[11, 9]",20,"[[4, 8, 6]]",[18],"[['N', 'H', 'S']]",-1.0
7,"[3, 6]","[7, 2, 10]",19,"[[3, 6, 2, 5, 5]]",[21],"[['H', 'H', 'H', 'S']]",1.0
3,"[10, 8]","[3, 6, 10]",19,"[[10, 8]]",[18],[['S']],-1.0
10,"[3, 8]","[10, 6, 10]",26,"[[3, 8, 11]]",[12],[['D']],2.0
10,"[5, 6]","[10, 2, 8]",20,"[[5, 6, 2]]",[13],[['D']],-2.0
7,"[4, 10]","[7, 4, 3, 11, 6]",21,"[[4, 10, 10]]",[24],[['H']],-1.0
6,"[11, 10]","[6, 3, 5, 11, 10]",25,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[10, 11]","[10, 4, 10]",24,"[[10, 11]]",['BJ'],[['S']],1.5
2,"[10, 7]","[2, 3, 9, 2, 4]",20,"[[10, 7]]",[17],[['S']],-1.0
3,"[3, 10]","[3, 10, 10]",23,"[[3, 10]]",[13],[['S']],1.0
4,"[2, 9]","[4, 5, 10]",19,"[[2, 9, 2]]",[13],[['D']],-2.0
4,"[2, 4]","[4, 4, 6, 9]",23,"[[2, 4, 11, 8]]",[15],"[['H', 'H', 'S']]",1.0
9,"[7, 6]","[9, 4, 5]",18,"[[7, 6, 5]]",[18],"[['H', 'S']]",0.0
11,"[4, 6]","[11, 7]",18,"[[4, 6, 10]]",[20],"[['N', 'H', 'S']]",1.0
2,"[7, 10]","[2, 6, 8, 9]",25,"[[7, 10]]",[17],[['S']],1.0
10,"[5, 8]","[10, 11]",BJ,"[[5, 8]]",[13],[[]],-1.0
8,"[10, 10]","[8, 10]",18,"[[10, 10]]",[20],[['S']],1.0
10,"[9, 10]","[10, 10]",20,"[[9, 10]]",[19],[['S']],-1.0
9,"[10, 7]","[9, 11]",20,"[[10, 7]]",[17],[['S']],-1.0
8,"[10, 10]","[8, 2, 10]",20,"[[10, 10]]",[20],[['S']],0.0
7,"[11, 10]","[7, 2, 5, 10]",24,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[2, 10]","[10, 8]",18,"[[2, 10, 2, 5]]",[19],"[['H', 'H', 'S']]",1.0
5,"[10, 4]","[5, 3, 3, 7]",18,"[[10, 4]]",[14],[['S']],-1.0
10,"[3, 6]","[10, 10]",20,"[[3, 6, 11]]",[20],"[['H', 'S']]",0.0
2,"[11, 10]","[2, 5, 9, 10]",26,"[[11, 10]]",['BJ'],[['S']],1.5
4,"[2, 10]","[4, 10, 4]",18,"[[2, 10]]",[12],[['S']],-1.0
10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-1.0
10,"[7, 7]","[10, 5, 6]",21,"[[7, 7, 10]]",[24],[['H']],-1.0
2,"[2, 8]","[2, 10, 4, 3]",19,"[[2, 8, 2]]",[12],[['D']],-2.0
10,"[3, 11]","[10, 7]",17,"[[3, 11, 10, 4]]",[18],"[['H', 'H', 'S']]",1.0
3,"[7, 10]","[3, 4, 11]",18,"[[7, 10]]",[17],[['S']],-1.0
10,"[10, 10]","[10, 9]",19,"[[10, 10]]",[20],[['S']],1.0
4,"[7, 2]","[4, 8, 6]",18,"[[7, 2, 6]]",[15],[['D']],-2.0
2,"[6, 5]","[2, 2, 5, 10]",19,"[[6, 5, 2]]",[13],[['D']],-2.0
7,"[6, 5]","[7, 10]",17,"[[6, 5, 4]]",[15],[['D']],-2.0
2,"[6, 9]","[2, 10, 3, 10]",25,"[[6, 9]]",[15],[['S']],1.0
10,"[9, 6]","[10, 10]",20,"[[9, 6]]",[15],[['R']],-0.5
10,"[11, 10]","[10, 5, 7]",22,"[[11, 10]]",['BJ'],[['S']],1.5
10,"[5, 5]","[10, 5, 3]",18,"[[5, 5, 11]]",[21],"[['H', 'S']]",1.0
6,"[7, 10]","[6, 2, 10]",18,"[[7, 10]]",[17],[['S']],-1.0
4,"[5, 9]","[4, 11, 11, 8, 8]",22,"[[5, 9]]",[14],[['S']],1.0
6,"[9, 4]","[6, 8, 10]",24,"[[9, 4]]",[13],[['S']],1.0
5,"[9, 9]","[5, 4, 8]",17,"[[9, 11], [9, 10]]","[20, 19]","[['P', 'S'], ['S']]",2.0
8,"[10, 10]","[8, 10]",18,"[[10, 10]]",[20],[['S']],1.0
8,"[3, 5]","[8, 6, 2, 10]",26,"[[3, 5, 10]]",[18],"[['H', 'S']]",1.0
9,"[4, 9]","[9, 3, 11, 11, 10]",24,"[[4, 9, 7]]",[20],"[['H', 'S']]",1.0
2,"[10, 5]","[2, 6, 10]",18,"[[10, 5]]",[15],[['S']],-1.0
2,"[3, 6]","[2, 5, 7, 10]",24,"[[3, 6, 11]]",[20],"[['H', 'S']]",1.0
10,"[9, 7]","[10, 5, 10]",25,"[[9, 7]]",[16],[['R']],-0.5
7,"[10, 8]","[7, 10]",17,"[[10, 8]]",[18],[['S']],1.0
10,"[7, 3]","[10, 6, 8]",24,"[[7, 3, 10]]",[20],"[['H', 'S']]",1.0
8,"[4, 3]","[8, 2, 8]",18,"[[4, 3, 11]]",[18],"[['H', 'S']]",0.0
8,"[2, 7]","[8, 10]",18,"[[2, 7, 6, 3]]",[18],"[['H', 'H', 'S']]",0.0
2,"[10, 6]","[2, 9, 7]",18,"[[10, 6]]",[16],[['S']],-1.0
6,"[8, 4]","[6, 3, 8]",17,"[[8, 4]]",[12],[['S']],-1.0
10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],-1.0
10,"[10, 2]","[10, 10]",20,"[[10, 2, 6]]",[18],"[['H', 'S']]",-1.0
7,"[11, 10]","[7, 10]",17,"[[11, 10]]",['BJ'],[['S']],1.5
8,"[6, 3]","[8, 10]",18,"[[6, 3, 5, 10]]",[24],"[['H', 'H']]",-1.0
10,"[3, 10]","[10, 10]",20,"[[3, 10, 11, 10]]",[24],"[['H', 'H']]",-1.0
10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],-0.5
4,"[3, 10]","[4, 6, 6, 2]",18,"[[3, 10]]",[13],[['S']],-1.0
2,"[6, 10]","[2, 10, 10]",22,"[[6, 10]]",[16],[['S']],1.0
9,"[2, 9]","[9, 6, 11, 7]",23,"[[2, 9, 10]]",[21],[['D']],2.0
10,"[2, 7]","[10, 5, 10]",25,"[[2, 7, 9]]",[18],"[['H', 'S']]",1.0
10,"[3, 7]","[10, 10]",20,"[[3, 7, 5, 10]]",[25],"[['H', 'H']]",-1.0
3,"[9, 8]","[3, 10, 4]",17,"[[9, 8]]",[17],[['S']],0.0
10,"[10, 6]","[10, 11]",BJ,"[[10, 6]]",[16],[[]],-1.0
4,"[9, 11]","[4, 10, 9]",23,"[[9, 11]]",[20],[['S']],1.0
10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],0.0
10,"[10, 10]","[10, 3, 5]",18,"[[10, 10]]",[20],[['S']],1.0
8,"[2, 7]","[8, 11]",19,"[[2, 7, 11]]",[20],"[['H', 'S']]",1.0
